FVA result

obj : 0.494566(+-1.0%)
Name	min	max
R_T3SS_E_RipTPS_BioS	0.0	8.0E-5
R_T3SS_E_RipAM_BioS	0.0	3.13E-4
R_SADT2	0.07559	0.332664
R_ACtex	-0.003192	0.0
R_THRPD	1.09E-4	1.1E-4
R_EX_T3SS_E_RipA1_e_	0.0	4.4E-5
R_CMtpp	0.0	0.0
R_MNLabcpp	0.0	0.0
R_UAMAS	0.032398	0.032725
R_GALTabcpp	0.0	0.0
R_GMHEPPA	0.005229	0.005282
R_GLYC3Pabcpp	0.0	0.0
R_HEXHSLACtex	-0.012703	0.0
R_GADH	0.0	0.0
R_T3SS_E_RipA2_BioS	0.0	4.1E-5
R_CHTBSabcpp	0.0	0.0
R_G2PP	0.0	0.0
R_PROT_cp_RSp1620_S	0.0	3.8E-5
R_EX_PCW_RSp1545_e_	0.0	0.0
R_HPPPNt2rpp	0.0	0.0
R_PROT_RSp0768_BioS	0.0	4.7E-5
R_NOVBCNtex	0.0	0.0
R_THIORDXi	0.0	0.305532
R_LYSt2pp	0.0	2.4422
R_EX_cu2_e_	0.0	0.0
R_HCINNMtex	0.0	0.0
R_CYTDH	0.0	0.61055
R_AM4PA	0.0	0.111009
R_PSSA181	0.00402	0.004639
R_GALU	0.002092	0.614971
R_DNAd_ohr	0.0	0.0
R_H2O2FERR_minfe2	0.0	0.376039
R_MCOATA	0.656195	0.733866
R_T3SS_E_RipY_S	0.0	5.0E-5
R_MTHFD	0.425696	1.07695
R_AAMYL2	0.0	0.0
R_CATECHOLtex	0.0	0.0
R_GTHRDabcpp	0.0	0.0
R_T3SS_E_RipG3_BioS	0.0	8.2E-5
R_Fenton_e	0.0	0.698359
R_EX_h2o_e_	6.287113	7.703577
R_PHEtex	-0.025981	0.0
R_THRPS	1.09E-4	1.1E-4
R_INSTtex	0.0	0.0
R_BIOFILM	0.0	0.004139
R_HKNTDH	0.0	0.0
R_ASNNpp	0.0	0.0
R_UDPGDr	0.002092	0.002113
R_EX_PCW_Expansin_e_	0.0	0.0
R_EX_citr_L_e_	0.0	0.0
R_ASPTRS	0.191295	0.202051
R_GLUR	-1000.0	999.939077
R_GLYCLTt2rpp	-1000.0	0.0
R_MMSAD3	0.0	1.2211
R_T3SS_E_RipAC_BioS	0.0	4.7E-5
R_PGP161abcpp	0.0	0.002373
R_GLYCtex	-0.004552	0.0
R_T3SS_E_RipV1_S	0.0	6.7E-5
R_EX_ala_L_e_	0.0	0.0
R_EX_orot_e_	0.0	0.0
R_EX_uri_e_	0.0	0.0
R_DHDPS	0.08139	0.121426
R_ALAGLNabcpp	0.0	0.0
R_EX_tzea_e_	0.0	0.022985
R_PROT_RSp0295_BioS	0.0	7.4E-5
R_COBALT2teff_e	0.0	4.8844
R_PROT_RSc3220_BioS	0.0	9.3E-5
R_EX_ala_L_asp_L_e_	0.0	0.0
R_EX_fe2_e_	-0.756119	-0.004041
R_UAGCVT	0.032398	0.145989
R_EX_PHB_storage_c	0.0	0.017138
R_ASPt2pp	-1.628133	0.0
R_25DOPAOXRED	0.0	0.0
R_DKGLUCK	0.0	0.0
R_PROT_cp_Tek2_S	0.0	9.9E-5
R_T3SS_E_RipAH_BioS	0.0	5.24E-4
R_TYRTRS	0.057545	0.060716
R_HOPNTAL	0.0	0.0
R_FE2abcpp	0.0	0.978496
R_GLYALDDr	0.0	0.004584
R_CS	0.245054	1.91988
R_GLCURDH	0.0	0.0
R_ACCtex	-0.064268	0.0
R_PPKr	-6.13292	-2.922584
R_EX_protein_Expansin_e_	0.0	1.69E-4
R_VALTRS	0.178075	0.183419
R_T3SS_E_RipQ_BioS	0.0	9.3E-5
R_PRAMPC	0.057805	0.17009
R_EX_T3SS_E_RipAA_e_	0.0	2.0E-4
R_T3SS_E_RipBA_S	0.0	1.44E-4
R_TMPKr	1.09E-4	1.221209
R_N6DMAAH	0.0	0.022985
R_EX_T3SS_E_RipM_e_	0.0	8.4E-5
R_FBP	0.695547	1.183987
R_PPA	0.0	1.2211
R_GLCRD	0.0	0.0
R_IZPN	0.0	0.112285
R_OMPDC	0.179793	0.18161
R_METSOXR2	0.0	0.305532
R_EX_protein_RSp0294_e_	0.0	8.0E-5
R_GLCS1	0.004658	0.11609
R_GUAPRT	0.0	0.61055
R_ISETACtex	0.0	0.0
R_EX_acfv_e_	0.0	0.0
R_PGPP181pp	0.0	0.00183
R_PC17M	1.09E-4	1.1E-4
R_RNTR4	0.0	0.008353
R_T6SS_E_RSc1944_S	0.0	5.3E-5
R_HEX1	0.0	1.2211
R_EX_T3SS_E_RipAV_e_	0.0	5.6E-5
R_TMPPP	1.09E-4	0.010797
R_NNAMr	0.0	0.325627
R_T3SS_E_RipG7_BioS	0.0	7.4E-5
R_BZDHy	0.0	0.013493
R_Tomtex	0.0	0.0
R_MALt2_2pp	0.0	0.0
R_OXDHCOAT	0.0	0.0
R_ACGS	0.0	1.2211
R_FRUK_r	0.0	0.0
R_PHEAT1	-1000.0	1000.0
R_SPODM	0.0	0.0
R_DAAD2	0.0	1.628133
R_DM_2feooh	0.0	0.376039
R_PROT_Mel_BioS	0.0	1.07E-4
R_ADPT	0.0	1.225608
R_EX_h2s_e_	0.0	0.103923
R_EX_chtn_e_	0.0	0.0
R_CD2tpc	0.0	0.0
R_IPPMIa	-0.142669	-0.135307
R_DASYN161	0.008936	0.010311
R_ABTAr	0.0	0.61055
R_T3SS_E_RipE1_S	0.0	1.07E-4
R_T3SS_E_RipAW_BioS	0.0	1.0E-4
R_ILEabcpp	0.0	0.0
R_Zn2tex	0.0	0.0
R_T3SS_E_RipG4_S	0.0	1.08E-4
R_4OI	0.0	0.0
R_EX_pa140_e_	0.0	0.0
R_PROT_pe_PlcN_S	0.0	6.2E-5
R_EX_adocbl_e_	0.0	0.0
R_MLDCP3App	0.0	0.058377
R_DOPAQNISO1ex	0.0	0.026986
R_T3SS_E_RipAU_BioS	0.0	1.7E-4
R_LPADSS	0.005229	0.005282
R_23PDE9pp	0.0	0.0
R_EX_T3SS_E_RipAZ1_e_	0.0	1.64E-4
R_ACONTb	0.245054	1.91988
R_ARBTNLtonex	0.0	0.238858
R_ENDOPGALUR_3u	0.0	0.0
R_PG160abcpp	0.0	0.003989
R_UDPXYLS	0.002092	0.002113
R_PPLCc160	0.0	0.0
R_EX_T3SS_E_RipS4_e_	0.0	1.8E-5
R_EX_mincyc_e_	0.0	0.0
R_T3SS_E_RipW_BioS	0.0	1.28E-4
R_ANPRT	0.002076	0.124186
R_PPCOAC	-1.2211	0.697771
R_EAR141x	0.031639	0.03651
R_TRPt2rpp	-0.020785	0.0
R_AGM4PApp	0.0	0.101758
R_DM_5DRIB	4.0E-6	4.45E-4
R_EX_fecrm_un_e_	0.0	0.0
R_FDMO3	0.0	0.0
R_SULabcpp	0.0	0.170739
R_EX_protein_RSp0294_act_e_	0.0	0.0
R_EX_PCW_RSc3188_e_	0.0	0.0
R_R05219	1.09E-4	1.1E-4
R_T3SS_E_RipP2_BioS	0.0	9.7E-5
R_EX_T3SS_E_RipD_e_	0.0	7.3E-5
R_GLCGSD_2	0.0	0.111433
R_DALAt2pp	-0.080017	0.251654
R_MOCOS	6.0E-5	6.0E-5
R_T2DECAI	0.031639	0.03651
R_PGP160abcpp	0.0	0.003988
R_ACCtpp	-0.064268	0.0
R_HDCOAI	0.0	0.0
R_ACACT2r	-0.01729	0.004518
R_T3SS_E_RipAK_BioS	0.0	5.8E-5
R_PROT_RSp1071_BioS	0.0	5.6E-5
R_ILEtex	0.0	0.0
R_CITtpp	0.0	0.0
R_GLUDx	1.612825	4.372895
R_PPK10r	0.0	0.135678
R_BLACT_ext	0.0	0.0
R_EAR180x	0.007383	0.00852
R_EX_g3pc_e_	0.0	0.0
R_MOHMT	2.82E-4	2.85E-4
R_T3SS_E_RipV1_BioS	0.0	6.7E-5
R_HEPTHSLACtex	0.0	0.0
R_FGLU	0.0	0.112285
R_FDMO4	0.0	0.0
R_EX_23ccmp_e_	0.0	0.0
R_EX_protein_RSc0249_act_e_	0.0	0.0
R_MLDEP2pp	0.0	0.057688
R_Canatex	0.0	0.0
R_5OXPROtex	0.0	0.0
R_HOMt2pp	0.0	0.06691
R_PGSA180	0.001537	0.001774
R_PGSA161	0.003716	0.004288
R_ARBTNLexs	0.0	0.238858
R_T3SS_E_RipG3_S	0.0	8.2E-5
R_QUINtex	-0.037864	0.0
R_SERD_L	0.0	0.61055
R_EX_T3SS_E_RipS2_e_	0.0	1.8E-5
R_EX_protein_RSp0030_e_	0.0	1.59E-4
R_GPDDA1	0.0	0.0
R_NTD7	0.0	0.61055
R_EX_T3SS_E_RipAY_e_	0.0	1.11E-4
R_ORPT	-0.18161	-0.179793
R_EX_cholp_e_	0.0	0.0
R_DHACOAH	0.0	0.0
R_MN2t3pp	0.0	2.4422
R_OIVD2	0.0	0.697771
R_MDH	5.780476	10.36142
R_T3SS_E_RipF1_BioS	0.0	6.3E-5
R_EX_T3SS_E_RipR_e_	0.0	2.7E-5
R_BUTtex	-0.070788	0.0
R_DMQMT	1.09E-4	1.1E-4
R_NTD2	0.0	0.61055
R_SDPTA	-0.121426	-0.08139
R_AM3PA	0.0	0.113591
R_HISTRS	0.057805	0.060601
R_NDPK6	0.0	1.2211
R_THMtex	-0.010688	0.0
R_RPI	-0.423866	-0.34246
R_EX_T3SS_E_RipAO_e_	0.0	9.3E-5
R_PROT_cp_RSc1775_S	0.0	1.6E-5
R_H2St1pp	-0.103923	0.0
R_HCO3E	-0.083074	1.835797
R_Naldxtex	0.0	0.0
R_EX_T3SS_E_RipG1_e_	0.0	7.4E-5
R_PROT_pe_RSp1539_S	0.0	1.8E-5
R_GALURDH	0.0	0.0
R_PROT_ce_RSc0246_S	0.0	4.3E-5
R_GDPTPDP	0.0	1.2211
R_EX_LpdDam1	0.0	0.004703
R_SFGTH	0.0	0.0
R_MOGDS	6.0E-5	6.0E-5
R_EX_T3SS_E_RipS1_e_	0.0	1.9E-5
R_PROT_RSc0887_BioS	0.0	1.4E-5
R_MCCDNtpp	0.0	0.264681
R_HPYRRy	0.0	0.697896
R_Ktex	0.09557	0.096536
R_C8HSLS	0.0	0.01729
R_EX_2obut_e_	0.0	0.065125
R_OMCDC	0.135307	0.142669
R_DHDPRy	0.08139	0.121426
R_FORtex	-0.425594	0.0
R_XYLUabcpp	0.0	0.0
R_CPMPS	6.0E-5	6.0E-5
R_CHORS	0.171733	0.262185
R_MESUCCtex	-1.0E-6	0.0
R_ASP1DC	2.82E-4	1.221382
R_EX_PCW_RSp0540_e_	0.0	0.0
R_NI2abcpp	0.0	0.0
R_PANTS	2.82E-4	2.85E-4
R_MSO3abcpp	0.0	0.0
R_AMPTASEDE	0.0	0.0
R_PROT_cp_Mel_S	0.0	1.07E-4
R_MDDCP4pp	0.0	0.063335
R_GPDDA2	0.0	0.0
R_ARGt3pp	0.0	0.97688
R_EX_ca2__e_	0.0	0.0
R_ICYSDS	6.58E-4	6.65E-4
R_NOVBCNtpp	0.0	0.0
R_VALtex	-0.053091	0.0
R_PROT_cp_Rsl2_S	0.0	4.08E-4
R_FESR	0.0	0.0
R_TDPDRR	0.031375	0.031692
R_MLTGY2pp	0.0	0.056143
R_MCTP2App	7.88E-4	0.047281
R_FDMO2	0.0	0.0
R_RFAMPtpp	0.0	0.0
R_EX_protein_RSc1775_e_	0.0	1.6E-5
R_ID3ACALDtex	0.0	0.0
R_ADOCBLabcpp	0.0	0.0
R_EX_ddca_e_	0.0	0.0
R_SUCDi	6.798198	9.124726
R_MTHFD_glu	0.0	0.651253
R_EX_T6SS_E_RSc3430_e_	0.0	5.0E-5
R_PROT_pe_Rsl2_S	0.0	4.08E-4
R_GLCNt2rpp	0.0	0.0
R_T3SS_E_RipAB_S	0.0	2.95E-4
R_EX_ttdcea_e_	0.0	0.0
R_ACGLUt2pp	0.0	0.0
R_ACPPAT161	0.008936	0.010311
R_T3SS_E_RipAD_BioS	0.0	7.1E-5
R_EX_pro_L_e_	0.0	0.053675
R_T3SS_E_RipJ_S	0.0	1.05E-4
R_Kabcpp	0.0	1.015108
R_RPE	-0.429751	-0.348344
R_MTHFR2_glu	0.0	0.063115
R_6PDDGLUCA	0.0	0.0
R_ASPASPtex	0.0	0.0
R_PPGPPDP	0.0	1.2211
R_TPI	-1.231611	-0.74158
R_EXOPP	0.0	0.135678
R_FACOAL60t2pp	0.0	0.0
R_T3SS_E_RipAL_S	0.0	1.5E-4
R_HMSD	0.0	0.0
R_GPDDA1pp	0.0	0.0
R_OPMEACPS	1.0E-6	1.0E-6
R_HMBS	3.28E-4	3.31E-4
R_AMPTASEDQ	0.0	0.0
R_PROT_RSp1180_BioS	0.0	1.3E-5
R_PROT_pe_RSp1073_S	0.0	1.5E-5
R_CYO1bc1	0.0	25.431344
R_EX_zn2_e_	0.0	0.0
R_UM4PL	0.0	0.111009
R_SO4tex	0.077714	0.181637
R_MEPYRtex	-1.0E-6	0.0
R_PYNP2r	-0.315659	0.61055
R_EX_protein_PglA_e_	0.0	8.6E-5
R_MESUCCt_1pp	-1.0E-6	0.0
R_P5CD1p	0.0	1.2211
R_PGPP180pp	0.0	9.83E-4
R_DPCOAK	2.82E-4	2.85E-4
R_PGP180abcpp	0.0	9.83E-4
R_CYSTRS	0.029808	0.03112
R_EX_protein_PehB_e_	0.0	6.4E-5
R_PCW_bd_RSc0102_act	0.0	0.0
R_LAAO2ex	0.0	0.0
R_3HCINNMH	0.0	0.0
R_EX_protein_PC_e_	0.0	0.0
R_EX_thr_L_e_	0.0	0.065125
R_EX_hpa_e_	0.0	0.0
R_EX_co2_e_	16.188678	16.6143
R_ONOO_e	0.0	0.0
R_EX_T3SS_E_RipT_e_	0.0	1.43E-4
R_EX_br_e_	0.0	0.0
R_TTRCYCtex	0.0	0.0
R_PYRt2rpp	-0.128537	0.0
R_ASPK	0.403472	0.868653
R_G3PGabcpp	0.0	0.0
R_CPPPGO	0.0	2.21E-4
R_NTD4	0.0	0.315659
R_RZ5PP	1.09E-4	1.1E-4
R_ARGSL	0.118199	0.443826
R_XYLK	0.0	0.0
R_S7PI	0.005229	0.005282
R_PROT_RSp1073_BioS	0.0	1.5E-5
R_VALt2rpp	-1.628133	0.0
R_TDSR1	0.0	0.0
R_EX_id3acald_e_	0.0	0.0
R_acfvteff	0.0	0.0
R_CBLAT	0.0	0.0
R_EX_hdca_e_	0.0	0.0
R_GTHP	0.0	0.305532
R_GLNGLUtex	0.0	0.0
R_12GLUCANS1	0.007834	0.007913
R_SO4t2pp	0.0	0.181637
R_G1PTT	0.031375	0.031692
R_EX_T6SS_E_RSc0958_e_	0.0	5.1E-5
R_GTADT2	0.095647	0.101833
R_ALAabcpp	0.0	0.0
R_PROT_pe_RSp1467_S	0.0	3.92E-4
R_INSH	0.0	0.611151
R_ADK2	-1000.0	1000.0
R_DCAHSLACtex	0.0	0.0
R_AMAOTr	1.0E-6	1.0E-6
R_CLPNS161pp	0.001028	0.001186
R_USHD	0.005229	0.005282
R_PCW_bd_RSp1180_act	0.0	0.0
R_IDONt2rpp	-0.047421	0.0
R_T6SS_E_RSp0768_S	0.0	4.7E-5
R_ACPYRH	0.0	0.090452
R_MECDPDH3	0.001497	0.024483
R_EX_xtsn_e_	0.0	0.0
R_ACM6PH	0.0	0.113591
R_ADSL1r	0.121017	0.528852
R_5DOAN	4.0E-6	4.45E-4
R_XAND	0.0	0.098772
R_HACD1	-0.01729	0.070788
R_T3SS_E_RipS5_BioS	0.0	1.9E-5
R_GLCNtex	0.0	0.0
R_T3SS_E_RipF1_S	0.0	6.3E-5
R_TARTRt2rpp	0.0	0.0
R_MCITL2	0.0	1.2211
R_PStex	0.0	0.004139
R_EX_protein_RSc0246_e_	0.0	4.3E-5
R_T3SS_E_RipC1_S	0.0	5.0E-5
R_GLYCLTDx	0.0	1.628133
R_THFAT	0.0	1.2211
R_FUM	7.221012	8.896078
R_PCT1	-1000.0	1000.0
R_GBEZ	0.004658	1000.0
R_CYTBDpp	0.0	2.4422
R_THFGLUS	0.0	0.0
R_EX_hdcea_e_	0.0	0.0
R_3OAS100	0.095202	0.105832
R_T3SS_E_RipBB_S	0.0	2.72E-4
R_SKMt2pp	0.0	0.0
R_MPTG2	7.88E-4	0.047281
R_FMNRx	0.0	0.0
R_EX_protein_RSp0275_e_	0.0	1.11E-4
R_T3SS_E_RipG1_S	0.0	7.4E-5
R_MDDEP4pp	0.0	0.046493
R_DHNPA2	3.28E-4	3.31E-4
R_IDOND	0.0	0.047421
R_ECOAH5	0.0	0.0
R_EX_pi_e_	-0.423805	-0.41025
R_THD2pp	0.0	3.973813
R_EX_T3SS_E_RipAB_e_	0.0	2.95E-4
R_EX_pc160_e_	0.0	0.0
R_ORNtex	0.0	0.0
R_DCTex	0.0	0.026986
R_UGLT	0.0	0.0
R_NT_DNAf_30kb_pc	0.0	0.0
R_EX_DNAf_30kb_e_	0.0	0.0
R_EXOPGALUR_1u	0.0	0.0
R_GLNGLYabcpp	0.0	0.0
R_AKGDH	5.05353	7.728528
R_FDMO	0.0	0.0
R_COCHL	1.09E-4	1.1E-4
R_EX_pa141_e_	0.0	0.0
R_ACOAD5f	0.0	0.0
R_T3SS_E_RipAQ_BioS	0.0	7.0E-5
R_EX_T3SS_E_RipL_e_	0.0	3.4E-5
R_TAUDO	0.0	0.0
R_HEX7	0.0	0.0
R_EX_acser_e_	0.0	0.062621
R_PROT_pe_PehC_S	0.0	6.7E-5
R_AM4PCP	0.0	0.111009
R_PHETHPTOX2	0.0	0.107991
R_EPStex	0.0	0.0
R_PROT_CbhA_BioS	0.0	3.87E-4
R_XANtex	-0.063087	0.0
R_OGMEACPS	1.0E-6	1.0E-6
R_G5SADr	0.0	1.350313
R_QULNS	0.001115	0.042522
R_UAG4E	0.0	0.0
R_EX_protein_Rsl_e_	0.0	4.72E-4
R_SULFOX	0.0	0.257074
R_CYSDS	0.0	0.407033
R_UHBZ1t_pp_	-0.034157	0.0
R_AGM4PA	0.0	0.111009
R_PROT_ce_RSp1180_S	0.0	1.3E-5
R_PROT_RSp0629_BioS	0.0	4.8E-5
R_EX_protein_RSp1073_e_	0.0	1.5E-5
R_T3SS_E_RipAN_S	0.0	3.2E-5
R_PC20M	1.09E-4	1.1E-4
R_3OAR80	0.095203	0.112493
R_PRASCS	0.183837	0.282609
R_EX_val_L_e_	0.0	0.053091
R_PROT_pe_RSc1775_S	0.0	1.6E-5
R_T3SS_E_RipS3_S	0.0	2.0E-5
R_EX_butso3_e_	0.0	0.0
R_PHBD_Ext	0.0	0.0
R_AGMH	0.0	0.113591
R_EX_Cafe_e_	0.0	0.0
R_GLYC2Ptex	0.0	0.0
R_T3SS_E_RipN_S	0.0	9.9E-5
R_CU1O	0.0	0.0
R_EAR181x	0.013768	0.015888
R_DGNSK	0.0	1.2211
R_T3SS_E_RipA1_S	0.0	4.4E-5
R_EX_urea_e	0.0	0.287318
R_EX_rfamp_e_	0.0	0.0
R_SULFACtex	0.0	0.0
R_DCTPD2	0.0	1.2211
R_NI2tpp	0.0	0.0
R_FUMt2_2pp	0.0	0.0
R_T3SS_E_RipAT_BioS	0.0	1.03E-4
R_ECOAH3	-0.01729	0.0
R_FE2t2pp	0.0	2.446241
R_IPDPS	0.0	0.024483
R_3OAR160	0.037417	0.043177
R_PROT_pe_RSc3151_S	0.0	6.2E-5
R_AGM3PA	0.0	0.113591
R_3NTD7pp	0.0	0.0
R_NDPK8	0.0	1000.0
R_TAURtex	0.0	0.0
R_T3SS_E_RipAC_S	0.0	4.7E-5
R_EX_T3SS_E_RipG2_e_	0.0	4.8E-5
R_ACGAMK	0.0	0.113591
R_EX_glu_L_e_	0.0	0.067839
R_EX_protein_CbhA_e_	0.0	3.87E-4
R_EX_protein_Rsl2_e_	0.0	4.08E-4
R_PROT_cp_RSp1467_S	0.0	3.92E-4
R_ACALD	-1.986907	0.465181
R_ALDD2y	0.0	1.986907
R_EX_glc_e_	0.0	0.0
R_EX_T3SS_E_RipA4_e_	0.0	3.5E-5
R_DNAd_no2r	0.0	0.0
R_REC_DNAf_30kb	0.0	0.0
R_Agtpc	0.0	0.0
R_AGM4Pt2pp	0.0	0.111009
R_ECOAH4	0.0	0.0
R_12GLUCANS4	0.004602	0.004649
R_MDDCP2pp	7.88E-4	0.047281
R_EX_PCW_RSp1071_e_	0.0	0.0
R_Esclttex	0.0	0.0
R_AGM3PApp	0.0	0.103923
R_CU1abcpp	0.0	1.2211
R_EX_protein_RSc0246_act_e_	0.0	0.0
R_C6HSLS	0.0	0.012703
R_DBTSr	1.0E-6	1.0E-6
R_EX_ag_e_	0.0	0.0
R_FACOAL120t2pp	0.0	0.0
R_EX_Naldx_e_	0.0	0.0
R_PGL	0.0	0.48844
R_IPMDr	0.135307	0.142669
R_EX_gln_L_e_	-7.25	-7.182161
R_RBFSa	6.55E-4	6.62E-4
R_MPTAT	6.0E-5	6.0E-5
R_COBALT2abcpp	0.0	1.2211
R_BHEXAMD	0.0	0.0
R_EX_PCW_RSc0249_act_e_	0.0	0.0
R_T3SS_E_RipA1_BioS	0.0	4.4E-5
R_T3SS_E_RipAY_BioS	0.0	1.11E-4
R_UREAtpp	-0.287318	0.0
R_AMPTASEDA	0.0	0.0
R_GLUNpp	4.464537	7.25
R_EX_indpyr_e_	0.0	0.020785
R_PIuabcpp	0.0	1.628133
R_HPYRRx	0.0	0.977055
R_ETLEtex	0.0	0.0
R_EX_dextrin_e_	0.0	0.0
R_EX_lys_L_e_	0.0	0.040036
R_SULFACabcpp	0.0	0.0
R_NMNATr	-0.325627	0.0
R_METOX3spept	0.0	0.305532
R_SUCptspp	0.0	0.0
R_GLTN2c	0.0	0.348886
R_CUt3pp	0.0	4.8844
R_PPLCc161	0.0	0.0
R_12GLUCANS2	0.007834	0.007913
R_ADK4	0.0	1000.0
R_PROT_cp_RSc3188_S	0.0	1.8E-5
R_T3SS_E_RipS2_BioS	0.0	1.8E-5
R_PPLDc120	0.0	0.0
R_EX_dcahslac_e_	0.0	0.0
R_PROT_ce_RSc0102_S	0.0	4.2E-5
R_ASNtex	0.0	0.0
R_PGPP160pp	0.0	0.003988
R_XTSNtex	0.0	0.0
R_T3SS_E_RipAB_BioS	0.0	2.95E-4
R_PPAt2rpp	-0.099682	0.0
R_GPDDA5	0.0	0.0
R_ampiteff	0.0	0.0
R_PPLDc180	0.0	0.0
R_EX_4hbz_e_	0.0	0.034157
R_NTPTP1	0.0	1.2211
R_FBA	-1.183987	-0.695547
R_ACSERtpp	0.0	0.062621
R_EX_ocdca_e_	0.0	0.0
R_MOTS	0.0	0.668595
R_U23GAAT	0.010458	0.010564
R_ADK1	-1000.0	1000.0
R_EX_2dhglcn_e_	0.0	0.0
R_AMALT1	0.0	0.0
R_HG2abcpp	0.0	0.0
R_HWr_p	0.0	0.0
R_GUAD	0.0	0.325627
R_HACOAD4	0.0	0.0
R_GLYOX	0.0	0.407033
R_AMPTASEAQ	0.0	0.0
R_PSD181	0.00402	0.004639
R_CTBTt2rpp	-1.628133	0.0
R_EX_PCW_L_Mannose_e_	0.0	0.0
R_CHRPL	1.09E-4	0.071939
R_EX_T6SS_E_RSp0768_e_	0.0	4.7E-5
R_CYTCO_4pp	0.0	12.716327
R_BRt_2pp	0.0	0.0
R_IDONtex	-0.047421	0.0
R_EX_3hpp_e_	0.0	0.095773
R_EX_PCW_RSc0102_act_e_	0.0	0.0
R_HIBDkt	0.0	0.697771
R_XANt2pp	-0.063087	0.0
R_HISt2rpp	-0.042289	0.0
R_GLYBt2pp	-1.628133	0.0
R_EX_asn_L_e_	0.0	0.0
R_MEOHtrpp	-1.0E-6	0.0
R_HBDH	0.0	0.407033
R_INS2D	0.0	0.0
R_GLUDtex	-0.067839	0.0
R_EX_gln_L_glu_L_e_	0.0	0.0
R_RALFtpp	0.0	0.013493
R_EX_12dgr160_e_	0.0	0.0
R_ID3ACALDtpp	0.0	0.0
R_3HAD60	0.095203	0.112493
R_EX_glyc_R_e_	0.0	0.103942
R_ONOOf_c	0.0	0.0
R_PROT_RSp0175_BioS	0.0	4.9E-5
R_GTPDPK	0.0	1.2211
R_PHBD	0.0	0.203517
R_PHEt2rpp	-0.025981	0.0
R_EX_dhap_e_	0.0	0.0
R_EX_T6SS_E_RSp0103_e_	0.0	5.2E-5
R_3OADPCOAT	0.0	0.071829
R_EX_34dhphe_e_	0.0	0.026986
R_MEPYRt_p	-1.0E-6	0.0
R_PGM	2.10315	3.03408
R_METALAtex	0.0	0.0
R_GF6PTAr	0.080484	0.112981
R_HPYRI	-0.977055	0.0
R_LEUTRS	0.135307	0.142669
R_FTHFCL	0.0	1.2211
R_G1DH	0.0	0.348886
R_EAR100x	0.063562	0.069322
R_T3SS_E_RipAN_BioS	0.0	3.2E-5
R_T3SS_E_RipY_BioS	0.0	5.0E-5
R_NOtpp	0.0	0.514147
R_MDDCP3pp	0.0	0.063335
R_RNTR3	0.0	0.025289
R_T3SS_E_RipG5_S	0.0	9.2E-5
R_PROT_pe_RSp1071_S	0.0	5.6E-5
R_EX_glyc3p_e_	0.0	0.0
R_EX_4hphac_e_	0.0	0.0
R_ALCD2y	0.0	2.4422
R_lpdperox1	0.0	0.0
R_MDDEP1pp	0.0	0.063335
R_PGI	-0.74993	-0.26149
R_CSND	0.0	0.315659
R_EX_ttrcyc_e_	0.0	0.0
R_EX_gly_gln_L_e_	0.0	0.0
R_EX_na1_e_	0.0	0.0
R_SERAT	0.030967	0.438
R_SPMDabcpp	0.0	0.0
R_EX_protein_RSp1539_e_	0.0	1.8E-5
R_EX_h_e_	-13.325092	-11.122576
R_EX_glyclt_e_	0.0	0.180985
R_CRO4tpc	0.0	0.0
R_CAT23DOX	0.0	0.0
R_3HOXIDtex	-0.024669	0.0
R_ILETA	-0.083264	-0.079318
R_ADK3	-8.537142	995.909225
R_AKGtex	-0.075145	0.0
R_MSO3tex	0.0	0.0
R_EX_protein_RSc3151_e_	0.0	6.2E-5
R_OPHHX	1.09E-4	1.1E-4
R_3HOXIDS	0.0	0.024669
R_EX_T3SS_E_RipAE_e_	0.0	7.2E-5
R_CBItonex	0.0	0.0
R_EX_T3SS_E_RipAK_e_	0.0	5.8E-5
R_Canatpc	0.0	0.0
R_12GLUCANacabcppRS	0.004602	0.004649
R_PROT_PehB_BioS	0.0	6.4E-5
R_NTD8	0.0	1.2211
R_EX_for_e_	0.0	0.425594
R_CBIuabcpp	0.0	0.0
R_T3SS_E_RipR_S	0.0	2.7E-5
R_EX_T3SS_E_RipS6_e_	0.0	5.5E-5
R_EX_xan_e_	0.0	0.063087
R_BUTSO3tex	0.0	0.0
R_PROT_Tek2_BioS	0.0	9.9E-5
R_EX_asp_L_glu_L_e_	0.0	0.0
R_EX_nac_e_	0.0	0.041407
R_PDX5PO	1.09E-4	1.1E-4
R_T3SS_E_RipA5_S	0.0	3.8E-5
R_PROT_RSp0518_BioS	0.0	5.2E-5
R_GALtex	0.0	0.0
R_GALCTD	0.0	0.0
R_MDDEP2pp	0.0	0.057688
R_Berbteff	0.0	0.0
R_T3SS_E_RipAG_BioS	0.0	5.07E-4
R_THRD	0.0	0.465181
R_EX_T3SS_E_RipE1_e_	0.0	1.07E-4
R_PROT_C_Tek2	0.0	9.9E-5
R_PROT_pe_RSp1444_S	0.0	3.7E-5
R_PROT_Tek_BioS	0.0	0.0
R_NO3t7pp	0.0	1000.0
R_PNTK	2.82E-4	2.85E-4
R_HHEP24DDH	0.0	0.0
R_FEOXpp	0.0	0.0
R_AHMMPS	0.0	0.010797
R_NODOx	0.0	0.257074
R_ampitex	0.0	0.0
R_PGCDr	0.408959	1.339321
R_EX_14bglucan_e_	0.0	0.0
R_EX_protein_RSp1620_e_	0.0	3.8E-5
R_G3PItex	0.0	0.0
